Gen,Score,Running Score,Actor Loss,Running Actor Loss,Critic Loss,Running Critic Loss,Alpha Loss,Running Alpha Loss,Alpha
1076,15.0,20.6,-6.585939884185791,-6.170335102081299,2.6229556798934937,3.390812191963196,0.012497716583311558,0.012557326154783367,0.9014437198638916
1077,30.0,20.78,-6.587474346160889,-6.178526477813721,3.162494421005249,3.392237856388092,0.012496518902480602,0.01255611952394247,0.9013572335243225
1078,25.0,20.9,-6.583888530731201,-6.186713137626648,2.5150134563446045,3.383914123773575,0.012495345436036587,0.012554913405328988,0.9012707471847534
1079,26.0,20.98,-6.612102508544922,-6.195107650756836,3.0581990480422974,3.3815281891822817,0.012494134716689587,0.012553707510232926,0.9011843204498291
1080,15.0,20.94,-6.640145301818848,-6.203815560340882,4.005113363265991,3.3882534980773924,0.012492956593632698,0.012552501764148474,0.90109783411026
1081,13.0,20.92,-6.67759895324707,-6.212662539482117,3.5268654823303223,3.391083562374115,0.012491769157350063,0.012551296651363373,0.9010114073753357
1082,11.0,20.73,-6.677958011627197,-6.221854085922241,3.376005172729492,3.3944811069965364,0.012490523047745228,0.012550090877339245,0.9009250402450562
1083,25.0,20.75,-6.668842792510986,-6.230733785629273,3.9508042335510254,3.3979172241687774,0.012489380314946175,0.012548885978758336,0.9008386135101318
1084,24.0,20.89,-6.691315650939941,-6.23986713886261,4.333458423614502,3.4180329394340516,0.012488162145018578,0.012547680791467428,0.9007521867752075
1085,18.0,20.74,-6.686198711395264,-6.2487897777557375,4.375149726867676,3.43388600230217,0.012486951425671577,0.012546476041898132,0.9006658792495728
1086,23.0,20.82,-6.69556188583374,-6.257379722595215,5.130982875823975,3.4536309587955474,0.012485718354582787,0.012545270659029484,0.9005794525146484
1087,76.0,21.44,-6.708573341369629,-6.26625186920166,3.4379420280456543,3.4516457712650297,0.012484567239880562,0.012544066794216633,0.9004930853843689
1088,21.0,21.35,-6.715297698974609,-6.275124945640564,3.328313112258911,3.449884159564972,0.012483358383178711,0.012542861849069595,0.9004067778587341
1089,13.0,21.14,-6.716555118560791,-6.283785333633423,4.806987524032593,3.4697788166999817,0.012482145801186562,0.012541656894609333,0.9003204107284546
1090,27.0,21.14,-6.75904655456543,-6.293264784812927,3.37484610080719,3.481174885034561,0.012480965815484524,0.012540452228859068,0.9002341032028198
1091,12.0,21.13,-6.733484745025635,-6.302388782501221,3.3458584547042847,3.4924841248989105,0.012479739263653755,0.012539247451350093,0.9001477360725403
1092,17.0,21.13,-6.776258945465088,-6.3114801692962645,4.992456674575806,3.5093151652812957,0.012478596530854702,0.012538043316453695,0.9000614881515503
1093,13.0,21.03,-6.746454238891602,-6.320299768447876,3.415904998779297,3.5177287101745605,0.012477393262088299,0.012536839339882136,0.8999752402305603
1094,12.0,20.45,-6.807541847229004,-6.329655771255493,4.708473443984985,3.527249226570129,0.012476143427193165,0.012535635419189929,0.8998888731002808
1095,11.0,20.37,-6.777982234954834,-6.3386646127700805,3.8878320455551147,3.5246569859981536,0.012474996037781239,0.012534432085230947,0.8998026251792908
1096,17.0,20.4,-6.764518737792969,-6.347422165870666,3.4909849166870117,3.5292226791381838,0.012473792769014835,0.012533228695392609,0.8997163772583008
1097,15.0,20.46,-6.805865287780762,-6.35643129825592,5.988606214523315,3.5649970352649687,0.012472562491893768,0.01253202515654266,0.8996301293373108
1098,10.0,20.38,-6.809854030609131,-6.365660066604614,4.455843448638916,3.5828464889526366,0.012471356429159641,0.012530821608379483,0.899543821811676
1099,12.0,20.2,-6.798864364624023,-6.374397845268249,3.3511890172958374,3.5821315801143645,0.01247019786387682,0.012529618553817273,0.8994576334953308
1100,14.0,20.22,-6.778913497924805,-6.3822536420822145,3.280327320098877,3.575716574192047,0.012468978762626648,0.012528415145352483,0.8993714451789856
1101,25.0,20.26,-6.800502777099609,-6.39085675239563,2.9608696699142456,3.5716861701011657,0.012467856518924236,0.012527213003486394,0.8992851972579956
1102,16.0,20.24,-6.843700885772705,-6.3999385643005375,3.7191059589385986,3.5755196905136106,0.012466623447835445,0.01252601096406579,0.8991990089416504
1103,16.0,20.22,-6.830242156982422,-6.408508167266846,4.307156801223755,3.5808823692798613,0.012465445324778557,0.012524809101596474,0.8991128206253052
1104,19.0,20.16,-6.868927955627441,-6.417361459732056,4.261237382888794,3.587191846370697,0.012464253231883049,0.012523606894537806,0.8990266919136047
1105,11.0,20.16,-6.857828140258789,-6.426260585784912,4.604358673095703,3.602382138967514,0.012462996877729893,0.012522404547780752,0.8989405035972595
1106,11.0,20.12,-6.879300594329834,-6.4349738073349,4.195620775222778,3.611055243015289,0.01246185414493084,0.012521202405914665,0.8988544344902039
1107,15.0,20.08,-6.878859519958496,-6.443773474693298,3.8418599367141724,3.6203229236602783,0.012460606172680855,0.012520000422373414,0.8987682461738586
1108,27.0,20.15,-6.9080023765563965,-6.452641415596008,4.946238279342651,3.634818671941757,0.012459454126656055,0.012518798746168614,0.8986821174621582
1109,21.0,20.21,-6.879461288452148,-6.461122512817383,3.5864473581314087,3.6392680382728577,0.012458284385502338,0.012517597526311874,0.8985959887504578
1110,21.0,20.08,-6.910079002380371,-6.47003101348877,4.138525009155273,3.6518012821674346,0.012457029893994331,0.012516395766288041,0.8985099196434021
1111,17.0,20.1,-6.909219741821289,-6.478876485824585,5.236016035079956,3.6799463737010956,0.012455880641937256,0.012515194974839687,0.8984237909317017
1112,49.0,20.36,-6.909426212310791,-6.487379355430603,3.5878524780273438,3.674271129369736,0.012454602867364883,0.012513993429020048,0.898337721824646
1113,39.0,20.52,-6.940275192260742,-6.496246361732483,4.226033687591553,3.6938598203659057,0.012453476898372173,0.012512792432680726,0.8982516527175903
1114,43.0,20.84,-6.925361156463623,-6.504932775497436,3.545284628868103,3.696275291442871,0.012452284805476665,0.012511591827496886,0.8981655836105347
1115,19.0,20.68,-6.9290971755981445,-6.513576035499573,4.799239635467529,3.7128309845924377,0.012451077811419964,0.012510390914976598,0.8980795741081238
1116,15.0,20.66,-6.975162029266357,-6.52277419090271,4.5586607456207275,3.7315517032146452,0.012449895963072777,0.012509190579876303,0.8979935050010681
1117,15.0,20.62,-6.9705095291137695,-6.531522417068482,3.831325650215149,3.73395356297493,0.012448717840015888,0.012507990570738911,0.8979074954986572
1118,19.0,20.6,-6.952201843261719,-6.540048880577087,4.663302183151245,3.7485158336162567,0.012447518296539783,0.012506790421903134,0.8978214263916016
1119,27.0,20.73,-6.982748031616211,-6.548697919845581,4.8303210735321045,3.763014726638794,0.012446286156773567,0.012505590040236712,0.8977354764938354
1120,28.0,20.88,-6.996924877166748,-6.557424154281616,4.726901292800903,3.7767950665950774,0.012445149011909962,0.012504390431568027,0.8976495265960693
1121,22.0,20.9,-6.989939212799072,-6.565975379943848,4.443474292755127,3.7861614990234376,0.012443915009498596,0.01250319073908031,0.8975634574890137
1122,16.0,20.85,-7.002147197723389,-6.574558620452881,4.948281526565552,3.7984821438789367,0.012442750856280327,0.012501991810277105,0.8974775075912476
1123,15.0,20.8,-7.005498886108398,-6.5832214307785035,3.9111772775650024,3.8155348324775695,0.012441570870578289,0.012500792648643256,0.8973915576934814
1124,28.0,20.92,-7.019847393035889,-6.591869359016418,3.888797640800476,3.81758926987648,0.012440381571650505,0.012499594148248434,0.8973056077957153
1125,13.0,20.84,-7.023080825805664,-6.600347213745117,3.3266338109970093,3.814537614583969,0.012439162470400333,0.012498395377770066,0.8972196578979492
1126,44.0,21.17,-7.00008487701416,-6.608312921524048,2.8581600189208984,3.8103318297863007,0.012438016012310982,0.012497196812182665,0.8971337676048279
1127,11.0,21.12,-7.042029857635498,-6.616964130401612,4.63400411605835,3.821487512588501,0.012436782009899616,0.012495997874066234,0.8970478773117065
1128,13.0,20.84,-7.033079624176025,-6.625426006317139,4.319855451583862,3.8308965086936952,0.012435514479875565,0.01249479834921658,0.8969619274139404
1129,22.0,20.91,-7.049101829528809,-6.634126210212708,4.921768426895142,3.8449253499507905,0.012434422969818115,0.01249359999783337,0.8968760371208191
1130,34.0,21.09,-7.076778888702393,-6.64324375629425,3.668303608894348,3.849663648605347,0.012433224357664585,0.012492401786148548,0.8967901468276978
1131,25.0,21.13,-7.054784297943115,-6.651502208709717,3.291402578353882,3.850711430311203,0.01243206113576889,0.012491204030811786,0.8967043161392212
1132,19.0,21.16,-7.072559833526611,-6.659637856483459,3.5397286415100098,3.846724874973297,0.012430815026164055,0.012490006256848573,0.8966184258460999
1133,18.0,21.24,-7.096299171447754,-6.668663234710693,4.86671781539917,3.858475087881088,0.012429652735590935,0.01248880839906633,0.8965325355529785
1134,25.0,21.28,-7.092708587646484,-6.67725519657135,4.567469120025635,3.871804999113083,0.01242846716195345,0.012487610587850213,0.896446704864502
1135,17.0,21.28,-7.096279621124268,-6.68554573059082,4.365087985992432,3.8772906816005706,0.012427284382283688,0.012486413158476352,0.8963609337806702
1136,14.0,21.23,-7.077628135681152,-6.693843631744385,2.9564510583877563,3.8716119921207426,0.012426088564097881,0.01248521586880088,0.8962751030921936
1137,37.0,21.46,-7.131130695343018,-6.7026965522766115,4.297436714172363,3.8670541989803313,0.012424864806234837,0.012484018513932825,0.896189272403717
1138,19.0,21.38,-7.156807899475098,-6.711425352096557,4.475683212280273,3.8760590398311616,0.012423736043274403,0.012482821894809603,0.8961034417152405
1139,16.0,21.12,-7.128435134887695,-6.720170922279358,3.8749301433563232,3.8905616855621337,0.012422514148056507,0.012481624940410257,0.8960177302360535
1140,11.0,20.96,-7.17341947555542,-6.728811740875244,4.032235026359558,3.8906338453292846,0.012421339750289917,0.012480428507551551,0.8959318995475769
1141,27.0,20.96,-7.200103759765625,-6.737534341812133,4.624151945114136,3.890584692955017,0.012420141138136387,0.012479231879115104,0.8958461880683899
1142,15.0,21.01,-7.16392707824707,-6.745835175514221,3.7698863744735718,3.8853829848766326,0.012418977916240692,0.012478035651147365,0.8957604169845581
1143,30.0,21.21,-7.198545932769775,-6.754569191932678,4.477067232131958,3.8973984038829803,0.012417727150022984,0.012476839106529952,0.8956747055053711
1144,42.0,21.39,-7.195154666900635,-6.762747735977173,3.2877743244171143,3.8884323036670683,0.012416564859449863,0.012475642981007696,0.8955889344215393
1145,14.0,21.32,-7.182551860809326,-6.7711450958251955,4.7122392654418945,3.9105478525161743,0.012415377423167229,0.012474446594715118,0.8955032229423523
1146,48.0,21.41,-7.202203750610352,-6.779767889976501,3.91330885887146,3.907866291999817,0.012414169497787952,0.012473250767216086,0.8954175710678101
1147,12.0,21.36,-7.235410690307617,-6.788576374053955,4.238726377487183,3.918739438056946,0.01241302490234375,0.012472055200487376,0.8953317999839783
1148,64.0,21.8,-7.2275285720825195,-6.7971402406692505,4.683945894241333,3.937127254009247,0.012411816045641899,0.012470859391614795,0.895246148109436
1149,20.0,21.75,-7.24641227722168,-6.806057171821594,4.358196020126343,3.9454660391807557,0.012410593219101429,0.012469663750380278,0.8951604962348938
1150,16.0,21.74,-7.254539489746094,-6.8152326440811155,4.750350713729858,3.9629024386405947,0.012409443967044353,0.01246846878901124,0.8950748443603516
1151,30.0,21.9,-7.251954078674316,-6.824005136489868,3.458640933036804,3.9720578157901762,0.012408268637955189,0.012467274079099297,0.8949891924858093
1152,17.0,21.79,-7.272225379943848,-6.8326262807846065,3.8285456895828247,3.958648912906647,0.012407051399350166,0.012466079136356712,0.8949034810066223
1153,14.0,21.58,-7.275259971618652,-6.841262030601501,4.6300413608551025,3.9709137511253356,0.012405872344970703,0.01246488400734961,0.8948178887367249
1154,40.0,21.71,-7.286614418029785,-6.850074024200439,4.873767375946045,3.9820612442493437,0.01240470539778471,0.012463689763098956,0.8947322368621826
1155,46.0,21.95,-7.277415752410889,-6.8589691543579105,3.4323822259902954,3.9891232442855835,0.012403521686792374,0.012462495816871524,0.8946466445922852
1156,53.0,22.37,-7.342936992645264,-6.8680709981918335,4.837871551513672,3.987832989692688,0.012402324005961418,0.012461301786825061,0.8945610523223877
1157,14.0,22.39,-7.316683292388916,-6.8769857215881345,4.0494115352630615,3.989672821760178,0.012401137501001358,0.012460108008235693,0.8944754600524902
1158,23.0,22.36,-7.325733661651611,-6.885628299713135,3.672237515449524,3.9847560334205627,0.012399976141750813,0.012458914518356323,0.8943899273872375
1159,15.0,22.32,-7.327181339263916,-6.89447048664093,4.674911737442017,4.007264322042465,0.012398745864629745,0.012457720544189215,0.8943043351173401
1160,12.0,22.33,-7.343130111694336,-6.903642611503601,3.951837182044983,4.008014997243881,0.012397575192153454,0.012456526905298233,0.8942188024520874
1161,14.0,22.31,-7.38032341003418,-6.912420320510864,6.239945411682129,4.027230986356735,0.012396342121064663,0.012455333163961768,0.8941332101821899
1162,25.0,22.46,-7.372604846954346,-6.92157753944397,3.7941415309906006,4.019570935964584,0.012395204976201057,0.012454139748588205,0.8940476775169373
1163,11.0,22.21,-7.358901023864746,-6.9304483699798585,3.024525761604309,4.021134214401245,0.012394036166369915,0.012452946761623025,0.8939622044563293
1164,12.0,22.1,-7.386775970458984,-6.939477186203003,4.561152696609497,4.024287919998169,0.012392808683216572,0.01245175345800817,0.8938766717910767
1165,16.0,22.12,-7.402518272399902,-6.9483922004699705,4.719142198562622,4.032559961080551,0.012391657568514347,0.012450560675933958,0.893791139125824
1166,27.0,22.0,-7.403820514678955,-6.957320189476013,4.045998692512512,4.041538398265839,0.012390472926199436,0.012449367893859744,0.8937057256698608
1167,17.0,21.99,-7.410401344299316,-6.9661892318725585,4.16032087802887,4.051054065227508,0.012389261275529861,0.01244817572645843,0.8936201930046082
1168,16.0,21.88,-7.425732135772705,-6.97500319480896,4.16624116897583,4.058783333301545,0.012388124130666256,0.012446983968839049,0.893534779548645
1169,24.0,21.95,-7.408027172088623,-6.9836404466629025,3.704806089401245,4.0567039930820465,0.012386889196932316,0.012445791708305478,0.8934493064880371
1170,9.0,21.81,-7.428167343139648,-6.992713041305542,4.5833001136779785,4.0667424654960636,0.01238570548593998,0.01244460005313158,0.893363893032074
1171,20.0,21.84,-7.444145202636719,-7.001549148559571,5.2939934730529785,4.083317267894745,0.012384496629238129,0.012443407736718655,0.8932784795761108
1172,19.0,21.86,-7.47533655166626,-7.0108213090896605,4.828518867492676,4.100086153745651,0.012383307330310345,0.012442215457558631,0.8931930065155029
1173,13.0,21.86,-7.461386680603027,-7.019525771141052,4.90812087059021,4.107684553861618,0.012382155284285545,0.012441023867577315,0.8931075930595398
1174,11.0,21.67,-7.465258598327637,-7.028265271186829,3.4633021354675293,4.111519008874893,0.012381002306938171,0.012439832482486963,0.8930222392082214
1175,20.0,21.73,-7.4820756912231445,-7.037066969871521,4.087702035903931,4.114830689430237,0.012379796244204044,0.012438641041517257,0.8929367661476135
1176,23.0,21.81,-7.5016913414001465,-7.046224484443664,6.825770139694214,4.156858834028244,0.012378604151308537,0.012437449917197228,0.8928514122962952
1177,12.0,21.63,-7.505116939544678,-7.055400910377503,3.8747183084487915,4.163981072902679,0.012377427890896797,0.01243625900708139,0.8927660584449768
1178,12.0,21.5,-7.509921073913574,-7.064661235809326,5.616091966629028,4.194991858005523,0.012376232072710991,0.012435067873448134,0.8926807045936584
1179,16.0,21.4,-7.524150371551514,-7.073781714439392,5.490161180496216,4.219311479330063,0.012375039979815483,0.012433876926079392,0.8925953507423401
1180,18.0,21.43,-7.529179573059082,-7.082672057151794,4.39671516418457,4.2232274973392485,0.012373847886919975,0.012432685839012265,0.8925100564956665
1181,10.0,21.4,-7.540347099304199,-7.091299538612366,5.371774673461914,4.241676589250565,0.01237266045063734,0.012431494751945138,0.8924246430397034
1182,21.0,21.5,-7.547843933105469,-7.099998397827148,3.442623496055603,4.242342772483826,0.012371541932225227,0.012430304940789939,0.8923394083976746
1183,17.0,21.42,-7.539034366607666,-7.108700313568115,4.682797908782959,4.249662709236145,0.012370331212878227,0.012429114449769258,0.892254114151001
1184,12.0,21.3,-7.557061195373535,-7.117357769012451,3.5550533533096313,4.241878658533096,0.012369160540401936,0.012427924433723092,0.8921688199043274
1185,14.0,21.26,-7.580666542053223,-7.126302447319031,5.536824464797974,4.2534954059124,0.01236796472221613,0.012426734566688538,0.8920835256576538
1186,10.0,21.13,-7.562546730041504,-7.134972295761108,4.5306315422058105,4.2474918925762175,0.012366781011223793,0.012425545193254948,0.8919982314109802
1187,19.0,20.56,-7.551491737365723,-7.143401479721069,3.683662533760071,4.249949097633362,0.012365621514618397,0.012424355736002327,0.8919129371643066
1188,18.0,20.53,-7.601898670196533,-7.152267489433289,6.550578355789185,4.282171750068665,0.012364410795271397,0.012423166260123252,0.8918277025222778
1189,23.0,20.63,-7.587891101837158,-7.1609808492660525,3.9016793966293335,4.273118668794632,0.012363233603537083,0.012421977138146759,0.8917425274848938
1190,21.0,20.57,-7.611239433288574,-7.169502778053284,4.058101296424866,4.279951220750808,0.012362043373286724,0.01242078791372478,0.891657292842865
1191,16.0,20.61,-7.590641975402832,-7.178074350357056,5.05049467086792,4.296997582912445,0.012360875494778156,0.012419599276036024,0.8915719985961914
1192,46.0,20.9,-7.607034206390381,-7.186382102966308,4.51814341545105,4.292254450321198,0.012359712272882462,0.012418410433456302,0.8914868831634521
1193,15.0,20.92,-7.610400199890137,-7.195021562576294,3.2259753942489624,4.290355154275894,0.012358546257019043,0.01241722196340561,0.8914016485214233
1194,13.0,20.93,-7.635201454162598,-7.20329815864563,5.308989763259888,4.296360317468643,0.012357328087091446,0.012416033810004591,0.8913164138793945
1195,17.0,20.99,-7.653802394866943,-7.212056360244751,5.296784400939941,4.310449841022492,0.012356149964034557,0.012414845349267125,0.8912312984466553
1196,24.0,21.06,-7.680339336395264,-7.221214566230774,6.725314140319824,4.342793133258819,0.012354966253042221,0.0124136570841074,0.8911460638046265
1197,38.0,21.29,-7.659245491027832,-7.229748368263245,3.6196060180664062,4.31910313129425,0.012353797443211079,0.012412469433620572,0.8910609483718872
1198,48.0,21.67,-7.686440467834473,-7.238514232635498,4.860063552856445,4.323145332336426,0.01235261745750904,0.012411282043904065,0.890975832939148
1199,27.0,21.82,-7.674300193786621,-7.247268590927124,4.283401727676392,4.332467459440231,0.012351442128419876,0.012410094486549497,0.8908906579017639
1200,11.0,21.79,-7.698614120483398,-7.25646559715271,5.969109296798706,4.35935527920723,0.012350227683782578,0.012408906975761056,0.8908056020736694
1201,24.0,21.78,-7.710306644439697,-7.265563635826111,4.578078746795654,4.3755273699760435,0.012349090538918972,0.012407719315961003,0.8907204866409302
1202,20.0,21.82,-7.70396089553833,-7.274166235923767,3.503492832183838,4.373371238708496,0.012347896583378315,0.012406532047316432,0.8906353712081909
1203,24.0,21.9,-7.699105262756348,-7.2828548669815065,4.9477698802948,4.379777369499206,0.012346729636192322,0.01240534489043057,0.8905503153800964
1204,15.0,21.86,-7.735892295837402,-7.291524510383606,5.058892488479614,4.387753920555115,0.012345545925199986,0.012404157817363738,0.8904651999473572
1205,28.0,22.03,-7.7541351318359375,-7.300487580299378,7.519634962081909,4.416906683444977,0.012344338931143284,0.012402971237897874,0.8903801441192627
1206,13.0,22.05,-7.7486419677734375,-7.309180994033813,3.737625479698181,4.412326730489731,0.012343163602054119,0.012401784332469105,0.890295147895813
1207,14.0,22.04,-7.7442522048950195,-7.317834920883179,5.591235399246216,4.4298204851150516,0.012342003174126148,0.012400598302483558,0.8902100920677185
1208,23.0,22.0,-7.764078140258789,-7.3263956785202025,5.061640977859497,4.43097451210022,0.012340822257101536,0.012399411983788014,0.890125036239624
1209,23.0,22.02,-7.776378154754639,-7.335364847183228,5.208703279495239,4.447197071313858,0.0123396385461092,0.012398225525394081,0.8900399804115295
1210,28.0,22.09,-7.776164531707764,-7.344025702476501,5.680505752563477,4.46261687874794,0.012338468804955482,0.012397039914503694,0.8899550437927246
1211,26.0,22.18,-7.788370609283447,-7.352817211151123,5.629493474960327,4.466551653146744,0.012337276712059975,0.01239585387520492,0.8898700475692749
1212,44.0,22.13,-7.769719123840332,-7.361420140266419,3.028717517852783,4.460960303544998,0.012336124666035175,0.012394669093191623,0.8897850513458252
1213,18.0,21.92,-7.803809642791748,-7.370055484771728,4.112729907035828,4.459827265739441,0.012334906496107578,0.012393483389168979,0.8897000551223755
1214,21.0,21.7,-7.803898334503174,-7.378840856552124,3.7269704341888428,4.461644123792649,0.0123337646946311,0.012392298188060522,0.8896150588989258
1215,10.0,21.61,-7.805590629577637,-7.387605791091919,2.6896491050720215,4.4405482184886935,0.012332565151154995,0.012391113061457872,0.8895300626754761
1216,16.0,21.62,-7.815382480621338,-7.396007995605469,4.969607353210449,4.44465768456459,0.01233138982206583,0.012389928000047803,0.8894451260566711
1217,16.0,21.63,-7.817124843597412,-7.404474148750305,3.4186031818389893,4.440530459880829,0.012330157682299614,0.01238874239847064,0.889360249042511
1218,20.0,21.64,-7.845617294311523,-7.413408303260804,3.8508719205856323,4.432406157255173,0.01232906337827444,0.012387557849287988,0.889275312423706
1219,19.0,21.56,-7.863500595092773,-7.422215828895569,5.824660539627075,4.442349551916123,0.012327843345701694,0.012386373421177268,0.8891903758049011
1220,24.0,21.52,-7.862972736358643,-7.4308763074874875,4.346825122833252,4.438548790216446,0.012326687574386597,0.012385188806802035,0.889105498790741
1221,20.0,21.5,-7.883081436157227,-7.439807729721069,4.516620397567749,4.439280251264572,0.012325508520007133,0.01238400474190712,0.889020562171936
1222,25.0,21.59,-7.880145072937012,-7.448587708473205,3.908239960670471,4.428879835605621,0.012324334122240543,0.012382820574566722,0.8889357447624207
1223,15.0,21.59,-7.875757217407227,-7.457290291786194,5.085721969604492,4.440625282526017,0.012323190458118916,0.012381636770442128,0.8888508081436157
1224,19.0,21.5,-7.884047508239746,-7.465932292938232,3.419129252433777,4.43592859864235,0.012321950867772102,0.012380452463403344,0.8887659907341003
1225,12.0,21.49,-7.927529335021973,-7.4749767780303955,4.351663112640381,4.446178891658783,0.012320826761424541,0.012379269106313586,0.8886811137199402
1226,16.0,21.21,-7.948157787322998,-7.484457507133484,5.743746995925903,4.475034761428833,0.012319629080593586,0.012378085236996413,0.8885962963104248
1227,11.0,21.21,-7.941380500793457,-7.493451013565063,5.671584606170654,4.485410566329956,0.012318441644310951,0.012376901833340526,0.8885114192962646
1228,18.0,21.26,-7.946459770202637,-7.50258481502533,5.605689287185669,4.4982689046859745,0.012317278422415257,0.012375719472765922,0.888426661491394
1229,13.0,21.17,-7.951356410980225,-7.511607360839844,6.52642560005188,4.514315476417542,0.012316090986132622,0.012374536152929067,0.8883418440818787
1230,42.0,21.25,-7.955113887786865,-7.520390710830688,4.628527402877808,4.523917714357376,0.012314924970269203,0.012373353159055113,0.8882570862770081
1231,10.0,21.1,-7.987643241882324,-7.529719300270081,6.492834806442261,4.55593203663826,0.012313715182244778,0.012372169699519873,0.8881722092628479
1232,37.0,21.28,-7.9699859619140625,-7.538693561553955,3.1541192531585693,4.552075942754746,0.012312600389122963,0.012370987553149462,0.8880874514579773
1233,45.0,21.55,-7.9773268699646,-7.547503838539123,4.783083438873291,4.551239598989486,0.012311398983001709,0.01236980501562357,0.8880026936531067
1234,45.0,21.75,-7.97669792175293,-7.556343731880188,5.26264762878418,4.558191384077072,0.012310238555073738,0.012368622729554772,0.8879179954528809
1235,27.0,21.85,-8.013850212097168,-7.565519437789917,7.108606576919556,4.585626569986343,0.012309057638049126,0.012367440462112427,0.8878332376480103
1236,26.0,21.97,-8.002548217773438,-7.5747686386108395,3.951929807662964,4.595581357479095,0.012307877652347088,0.01236625835299492,0.8877485394477844
1237,22.0,21.82,-8.004008293151855,-7.583497414588928,5.409763336181641,4.606704623699188,0.012306708842515945,0.01236507679335773,0.8876637816429138
1238,22.0,21.85,-8.031551361083984,-7.592244849205017,4.8753135204315186,4.610700926780701,0.012305526062846184,0.012363894693553448,0.8875790238380432
1239,18.0,21.87,-8.036067008972168,-7.601321167945862,4.431915283203125,4.616270778179168,0.012304362840950489,0.012362713180482387,0.8874943256378174
1240,24.0,22.0,-8.037485122680664,-7.609961824417114,4.698903322219849,4.622937461137772,0.012303163297474384,0.012361531415954231,0.8874096274375916
1241,29.0,22.02,-8.057188987731934,-7.618532676696777,4.940807342529297,4.626104015111923,0.012302020564675331,0.012360350210219622,0.8873249888420105
1242,23.0,22.1,-8.027689933776855,-7.627170305252076,3.778401494026184,4.62618916630745,0.012300802394747734,0.012359168455004692,0.8872402906417847
1243,18.0,21.98,-8.076631546020508,-7.6359511613845825,4.918537378311157,4.630603867769241,0.012299667112529278,0.012357987854629755,0.8871557116508484
1244,8.0,21.64,-8.079668045043945,-7.6447962951660156,5.280579090118408,4.650531915426254,0.012298495508730412,0.01235680716112256,0.8870710134506226
1245,28.0,21.78,-8.090771675109863,-7.653878493309021,7.8099524974823,4.681509047746658,0.012297325767576694,0.012355626644566655,0.8869863748550415
1246,17.0,21.47,-8.075091361999512,-7.662607369422912,4.4670329093933105,4.687046288251877,0.012296122498810291,0.012354446174576879,0.8869017362594604
1247,15.0,21.5,-8.103216171264648,-7.671285424232483,4.024718761444092,4.6849062120914455,0.012294940650463104,0.012353265332058072,0.8868171572685242
1248,15.0,21.01,-8.121464729309082,-7.680224785804748,3.979679584503174,4.677863548994065,0.01229378767311573,0.01235208504833281,0.8867325186729431
1249,22.0,21.03,-8.13193416595459,-7.6890800046920775,6.551431894302368,4.699795907735824,0.012292616069316864,0.012350905276834965,0.8866479992866516
1250,13.0,21.0,-8.126788139343262,-7.69780249118805,6.137117624282837,4.713663576841355,0.012291432358324528,0.012349725160747766,0.8865633606910706
1251,15.0,20.85,-8.138487815856934,-7.706667828559875,4.8769919872283936,4.72784708738327,0.012290285900235176,0.012348545333370566,0.8864787220954895
1252,23.0,20.91,-8.136439323425293,-7.71530996799469,6.07084059715271,4.750270036458969,0.01228909008204937,0.012347365720197559,0.886394202709198
1253,21.0,20.98,-8.14987564086914,-7.724056124687195,3.9494714736938477,4.743464337587357,0.012287941761314869,0.012346186414361,0.8863096833229065
1254,22.0,20.8,-8.152477264404297,-7.73271475315094,3.99997079372406,4.734726371765137,0.012286762706935406,0.012345006987452507,0.8862251043319702
1255,17.0,20.51,-8.169249534606934,-7.7416330909729005,4.9599528312683105,4.750002077817917,0.012285585515201092,0.012343827625736594,0.8861406445503235
1256,20.0,20.18,-8.18350887298584,-7.750038809776306,5.390700817108154,4.755530370473862,0.012284391559660435,0.012342648301273584,0.886056125164032
1257,12.0,20.16,-8.178385734558105,-7.758655834197998,4.513486862182617,4.760171123743057,0.012283225543797016,0.012341469181701542,0.8859715461730957
1258,23.0,20.16,-8.188420295715332,-7.767282700538635,4.625800609588623,4.7697067546844485,0.012282061390578747,0.01234029003418982,0.885887086391449
1259,20.0,20.21,-8.202852249145508,-7.776039409637451,6.255073547363281,4.785508372783661,0.012280930764973164,0.012339111883193254,0.8858026266098022
1260,12.0,20.21,-8.22872543334961,-7.784895362854004,7.515279054641724,4.8211427915096285,0.012279752641916275,0.012337933657690883,0.8857181668281555
1261,15.0,20.22,-8.22818374633789,-7.793373966217041,7.130980968475342,4.83005314707756,0.012278558686375618,0.012336755823343992,0.885633647441864
1262,12.0,20.09,-8.23491096496582,-7.801997027397156,5.665534019470215,4.848767071962357,0.012277391739189625,0.012335577690973877,0.8855491876602173
1263,10.0,20.08,-8.237262725830078,-7.810780644416809,4.735994815826416,4.865881762504578,0.012276236899197102,0.01233439969830215,0.8854647278785706
1264,16.0,20.12,-8.243865966796875,-7.819351544380188,6.47141432762146,4.884984378814697,0.01227502804249525,0.012333221891894936,0.8853803277015686
1265,44.0,20.4,-8.25289249420166,-7.827855286598205,5.499269247055054,4.892785649299622,0.012273870408535004,0.012332044020295143,0.8852959275245667
1266,8.0,20.21,-8.25479793548584,-7.8363650608062745,4.929917573928833,4.901624838113785,0.012272698804736137,0.01233086627908051,0.8852114677429199
